date,time,x,y,z
2022-01-14,3:54:00,5574462.309,-2382968.675,-3629198.58
2022-01-14,3:57:00,5971334.121,-2889775.639,-2424874.603
2022-01-14,4:00:00,6138887.255,-3298828.47,-1131681.543
2022-01-14,4:03:00,6073476.027,-3588962.845,203054.669
2022-01-14,4:06:00,5780526.424,-3743378.948,1530316.094
2022-01-14,4:09:00,5274259.612,-3750531.315,2801253.465
2022-01-14,4:12:00,4577031.531,-3604794.456,3969054.907
2022-01-14,4:15:00,3718332.072,-3306869.036,4990728.323
2022-01-14,4:18:00,2733496.895,-2863911.014,5828723.368
2022-01-14,4:21:00,1662198.782,-2289374.322,6452320.835
2022-01-14,4:24:00,546800.407,-1602581.729,6838741.176
2022-01-14,4:27:00,-569356.735,-828046.716,6973943.591
2022-01-14,4:30:00,-1643655.293,5426.368,6853101.625
2022-01-14,4:33:00,-2635836.959,865829.61,6480753.071
2022-01-14,4:36:00,-3509517.595,1719189.747,5870625.175
2022-01-14,4:39:00,-4233534.565,2530914.984,5045140.421
2022-01-14,4:42:00,-4783082.562,3267205.854,4034611.142
2022-01-14,4:45:00,-5140591.019,3896472.961,2876136.292
2022-01-14,4:48:00,-5296303.976,4390700.446,1612237.438
2022-01-14,4:51:00,-5248537.356,4726694.214,289277.587
2022-01-14,4:54:00,-5003596.011,4887145.086,-1044277.544
2022-01-14,4:57:00,-4575357.724,4861455.085,-2339678.665
2022-01-14,5:00:00,-3984541.459,4646282.927,-3549714.048
2022-01-14,5:03:00,-3257705.548,4245779.471,-4630443.322
2022-01-14,5:06:00,-2426037.2,3671514.447,-5542768.644
2022-01-14,5:09:00,-1524005.708,2942113.243,-6253793.864
2022-01-14,5:12:00,-587937.587,2082623.294,-6737942.796
2022-01-14,5:15:00,345427.3,1123638.302,-6977805.208
2022-01-14,5:18:00,1240342.007,100220.409,-6964705.577
2022-01-14,5:21:00,2063385.031,-949349.985,-6698993.989
2022-01-14,5:24:00,2784678.588,-1984964.513,-6190049.589
2022-01-14,5:27:00,3378960.084,-2966176.847,-5456001.872
2022-01-14,5:30:00,3826480.841,-3853760.783,-4523167.138
2022-01-14,5:33:00,4113694.046,-4611283.489,-3425185.263
2022-01-14,5:36:00,4233701.663,-5206625.856,-2201878.991
2022-01-14,5:39:00,4186440.438,-5613391.842,-897852.257
2022-01-14,5:42:00,3978579.905,-5812126.693,439137.504
2022-01-14,5:45:00,3623129.191,-5791270.577,1759966.69
2022-01-14,5:48:00,3138766.87,-5547788.184,3016014.904
2022-01-14,5:51:00,2548922.921,-5087431.756,4161023.477
2022-01-14,5:54:00,1880667.991,-4424627.641,5152853.817
2022-01-14,5:57:00,1163470.857,-3581992.092,5955071.282
2022-01-14,6:00:00,427886.302,-2589502.823,6538289.392
2022-01-14,6:03:00,-295761.056,-1483373.164,6881221.765
2022-01-14,6:06:00,-978632.731,-304687.626,6971423.642
2022-01-14,6:09:00,-1594527.588,902153.813,6805715.097
2022-01-14,6:12:00,-2120889.188,2091126.768,6390273.894
2022-01-14,6:15:00,-2539635.098,3216348.554,5740401.851
2022-01-14,6:18:00,-2837781.742,4233862.227,4879973.434
2022-01-14,6:21:00,-3007847.236,5103377.836,3840578.021
2022-01-14,6:24:00,-3048015.225,5789903.341,2660370.487
2022-01-14,6:27:00,-2962050.283,6265188.783,1382663.058
2022-01-14,6:30:00,-2758969.856,6508914.199,54312.712
2022-01-14,6:33:00,-2452488.463,6509565.517,-1276033.8
2022-01-14,6:36:00,-2060263.592,6264949.048,-2559769.394
2022-01-14,6:39:00,-1602977.404,5782306.019,-3750140.036
2022-01-14,6:42:00,-1103313.634,5078042.533,-4803947.054
2022-01-14,6:45:00,-584887.67,4177104.429,-5683084.787
2022-01-14,6:48:00,-71177.852,3112036.076,-6355864.2
2022-01-14,6:51:00,415496.482,1921764.982,-6798086.757
2022-01-14,6:54:00,854905.467,650170.892,-6993842.12
2022-01-14,6:57:00,1229717.244,-655507.111,-6936029.423
2022-01-14,7:00:00,1526160.521,-1946381.758,-6626594.342
2022-01-14,7:03:00,1734521.805,-3173694.522,-6076482.047
2022-01-14,7:06:00,1849467.41,-4290618.721,-5305312.632
2022-01-14,7:09:00,1870176.719,-5254044.494,-4340762.323
2022-01-14,7:12:00,1800279.893,-6026271.379,-3217652.092
2022-01-14,7:15:00,1647596.577,-6576549.893,-1976759.498
2022-01-14,7:18:00,1423681.467,-6882392.588,-663371.002
2022-01-14,7:21:00,1143194.364,-6930579.597,674378.154
2022-01-14,7:24:00,823122.397,-6717792.544,1987311.182
2022-01-14,7:27:00,481893.147,-6250834.303,3227084.473
2022-01-14,7:30:00,138425.288,-5546408.939,4348039.392
2022-01-14,7:33:00,-188833.0,-4630479.949,5308934.356
2022-01-14,7:36:00,-482822.139,-3537247.397,6074488.623
2022-01-14,7:39:00,-728698.964,-2307794.76,6616677.397
2022-01-14,7:42:00,-914537.108,-988478.437,6915728.622
2022-01-14,7:45:00,-1031871.554,370861.244,6960809.989
2022-01-14,7:48:00,-1076067.933,1718810.748,6750394.933
2022-01-14,7:51:00,-1046500.114,3004344.556,6292297.821
2022-01-14,7:54:00,-946533.311,4178769.857,5603383.548
2022-01-14,7:57:00,-783315.673,5197590.716,4708959.131
2022-01-14,8:00:00,-567386.833,6022227.456,3641860.412
2022-01-14,8:03:00,-312119.883,6621519.256,2441255.742
2022-01-14,8:06:00,-33023.467,6972953.392,1151202.258
2022-01-14,8:09:00,253070.629,7063544.692,-181004.052
2022-01-14,8:12:00,528888.443,6890323.183,-1506602.322
2022-01-14,8:15:00,777614.005,6460404.755,-2777193.927
2022-01-14,8:18:00,983758.413,5790647.692,-3946533.551
2022-01-14,8:21:00,1133960.716,4906925.521,-4972211.678
2022-01-14,8:24:00,1217681.927,3843056.991,-5817162.641
2022-01-14,8:27:00,1227759.603,2639456.134,-6450946.162
2022-01-14,8:30:00,1160800.359,1341568.605,-6850771.308
2022-01-14,8:33:00,1017398.871,-1836.289,-7002245.27
2022-01-14,8:36:00,802177.501,-1340462.517,-6899845.104
2022-01-14,8:39:00,523644.016,-2624319.374,-6547103.45
2022-01-14,8:42:00,193873.666,-3805536.684,-5956516.781
2022-01-14,8:45:00,-171980.756,-4840128.143,-5149169.118
2022-01-14,8:48:00,-556335.315,-5689641.707,-4154061.565
2022-01-14,8:51:00,-939960.654,-6322641.425,-3007153.901
2022-01-14,8:54:00,-1302878.007,-6715953.9,-1750126.952
2022-01-14,8:57:00,-1625326.566,-6855615.296,-428894.859
2022-01-14,9:00:00,-1888754.289,-6737456.719,908087.838
2022-01-14,9:03:00,-2076780.941,-6367282.87,2211652.016
2022-01-14,9:06:00,-2176079.528,-5760625.106,3433790.698
2022-01-14,9:09:00,-2177123.337,-4942075.12,4529495.291
2022-01-14,9:12:00,-2074757.953,-3944239.889,5458461.123
2022-01-14,9:15:00,-1868572.859,-2806377.924,6186593.177
2022-01-14,9:18:00,-1563051.339,-1572784.932,6687250.988
2022-01-14,9:21:00,-1167495.247,-291016.78,6942195.324
2022-01-14,9:24:00,-695736.102,989980.314,6942216.99
2022-01-14,9:27:00,-165640.796,2221756.973,6687441.577
2022-01-14,9:30:00,401575.751,3358205.477,6187307.742
2022-01-14,9:33:00,982202.95,4357297.479,5460219.369
2022-01-14,9:36:00,1551020.881,5182659.52,4532882.569
2022-01-14,9:39:00,2082385.715,5804929.146,3439340.054
2022-01-14,9:42:00,2551371.355,6202838.544,2219731.959
2022-01-14,9:45:00,2934914.444,6363979.693,918807.234
2022-01-14,9:48:00,3212901.987,6285197.303,-415754.263
2022-01-14,9:51:00,3369146.349,5972595.667,-1735129.094
2022-01-14,9:54:00,3392202.018,5441164.853,-2991172.111
2022-01-14,9:57:00,3275981.816,4714048.214,-4138195.839
2022-01-14,10:00:00,3020140.914,3821492.24,-5134628.064
2022-01-14,10:03:00,2630217.03,2799546.226,-5944481.781
2022-01-14,10:06:00,2117529.222,1688577.58,-6538594.041
2022-01-14,10:09:00,1498843.884,531671.74,-6895601.41
2022-01-14,10:12:00,795827.696,-627015.903,-7002640.07
2022-01-14,10:15:00,34301.164,-1743905.534,-6855768.741
2022-01-14,10:18:00,-756682.247,-2777585.445,-6460106.012
2022-01-14,10:21:00,-1545908.568,-3690313.416,-5829690.269
2022-01-14,10:24:00,-2301200.41,-4449387.987,-4987049.576
2022-01-14,10:27:00,-2990705.19,-5028346.945,-3962484.393
2022-01-14,10:30:00,-3584232.763,-5407946.622,-2793057.533
2022-01-14,10:33:00,-4054583.259,-5576871.293,-1521309.678
2022-01-14,10:36:00,-4378804.467,-5532133.437,-193731.825
2022-01-14,10:39:00,-4539308.041,-5279131.474,1140956.21
2022-01-14,10:42:00,-4524778.84,-4831349.588,2433649.077
2022-01-14,10:45:00,-4330821.449,-4209705.277,3636733.524
2022-01-14,10:48:00,-3960307.394,-3441581.099,4705906.86
2022-01-14,10:51:00,-3423404.098,-2559592.75,5601854.077
2022-01-14,10:54:00,-2737288.006,-1600164.188,6291706.862
2022-01-14,10:57:00,-1925562.661,-601986.669,6750241.018
2022-01-14,11:00:00,-1017404.548,395575.888,6960772.316
2022-01-14,11:03:00,-46480.901,1354056.108,6915723.271
2022-01-14,11:06:00,950316.287,2237374.045,6616870.637
2022-01-14,11:09:00,1934284.413,3013202.547,6075264.248
2022-01-14,11:12:00,2866420.712,3654157.481,5310823.676
2022-01-14,11:15:00,3708980.6,4138780.306,4351623.129
2022-01-14,11:18:00,4427022.279,4452272.264,3232873.931
2022-01-14,11:21:00,4989878.404,4586956.315,1995638.447
2022-01-14,11:24:00,5372482.16,4542438.089,685303.933
2022-01-14,11:27:00,5556481.301,4325458.187,-650115.766
2022-01-14,11:30:00,5531078.684,3949440.783,-1961784.415
2022-01-14,11:33:00,5293558.56,3433765.703,-3201864.474
2022-01-14,11:36:00,4849479.186,2802807.795,-4325276.998
2022-01-14,11:39:00,4212528.147,2084799.115,-5291330.813
2022-01-14,11:42:00,3404054.15,1310568.976,-6065155.555
2022-01-14,11:45:00,2452308.638,512230.759,-6618894.65
2022-01-14,11:48:00,1391434.808,-278127.593,-6932633.322
2022-01-14,11:51:00,260250.028,-1029701.174,-6995051.762
2022-01-14,11:54:00,-899145.762,-1714135.485,-6803797.966
2022-01-14,11:57:00,-2042891.575,-2306566.944,-6365577.69
2022-01-14,12:00:00,-3126980.353,-2786513.56,-5695961.386
2022-01-14,12:03:00,-4108922.274,-3138588.837,-4818905.238
2022-01-14,12:06:00,-4949413.69,-3353018.751,-3765982.313
2022-01-14,12:09:00,-5613944.48,-3425933.752,-2575322.363
2022-01-14,12:12:00,-6074273.506,-3359417.885,-1290281.047
2022-01-14,12:15:00,-6309694.536,-3161303.866,42127.309
2022-01-14,12:18:00,-6308020.354,-2844716.243,1372976.539
2022-01-14,12:21:00,-6066221.779,-2427379.708,2653285.07
2022-01-14,12:24:00,-5590672.649,-1930724.127,3835890.534
2022-01-14,12:27:00,-4896991.157,-1378836.716,4877251.558
2022-01-14,12:30:00,-4009481.565,-797316.654,5739090.162
2022-01-14,12:33:00,-2960222.823,-212098.923,6389807.103
2022-01-14,12:36:00,-1787843.881,351699.361,6805628.759
2022-01-14,12:39:00,-536043.286,870852.306,6971442.588
2022-01-14,12:42:00,748075.576,1324977.037,6881310.522
2022-01-14,12:45:00,2015795.317,1697333.196,6538657.02
2022-01-14,12:48:00,3218643.817,1975441.393,5956130.785
2022-01-14,12:51:00,4310261.45,2151499.983,5155147.027
2022-01-14,12:54:00,5248210.432,2222589.413,4165116.859
2022-01-14,12:57:00,5995661.662,2190660.079,3022384.781
2022-01-14,13:00:00,6522884.627,2062298.804,1768890.193
2022-01-14,13:03:00,6808465.572,1848287.421,450609.982
2022-01-14,13:06:00,6840195.72,1562973.392,-884164.934
2022-01-14,13:09:00,6615578.024,1223487.135,-2186641.739
2022-01-14,13:12:00,6141934.661,848843.568,-3409341.186
2022-01-14,13:15:00,5436113.753,458979.78,-4507843.13
2022-01-14,13:18:00,4523815.2,73780.587,-5442385.014
2022-01-14,13:21:00,3438585.41,-287860.254,-6179251.662
2022-01-14,13:24:00,2220538.958,-608899.928,-6691924.265
2022-01-14,13:27:00,914860.408,-874895.124,-6961961.528
2022-01-14,13:30:00,-429851.757,-1074612.918,-6979603.766
2022-01-14,13:33:00,-1763351.419,-1200483.108,-6744096.29
2022-01-14,13:36:00,-3035570.942,-1248881.133,-6263730.21
2022-01-14,13:39:00,-4198457.313,-1220232.458,-5555596.296
2022-01-14,13:42:00,-5207772.502,-1118936.329,-4645057.037
2022-01-14,13:45:00,-6024803.716,-953107.78,-3564925.203
2022-01-14,13:48:00,-6617913.151,-734144.003,-2354356.528
2022-01-14,13:51:00,-6963854.502,-476127.945,-1057474.25
2022-01-14,13:54:00,-7048782.547,-195093.329,278235.963
2022-01-14,13:57:00,-6868884.703,91818.418,1603702.418
2022-01-14,14:00:00,-6430593.705,367260.648,2870130.021
2022-01-14,14:03:00,-5750363.057,614595.576,4030868.374
2022-01-14,14:06:00,-4854009.996,818771.026,5043191.656
2022-01-14,14:09:00,-3775668.472,967110.604,5869904.607
2022-01-14,14:12:00,-2556416.008,1049977.632,6480713.33
2022-01-14,14:15:00,-1242640.484,1061281.862,6853319.788
2022-01-14,14:18:00,115780.439,998809.265,6974201.771
2022-01-14,14:21:00,1467402.773,864360.611,6839066.136
2022-01-14,14:24:00,2761177.322,663696.586,6452979.535
2022-01-14,14:27:00,3948387.927,406291.932,5830176.024
2022-01-14,14:30:00,4984504.444,104906.83,4993543.368
2022-01-14,14:33:00,5830881.955,-225009.449,3973799.051
2022-01-14,14:36:00,6456245.251,-566057.169,2808375.593
2022-01-14,14:39:00,6837892.393,-899733.309,1540041.614
2022-01-14,14:42:00,6962552.696,-1207349.88,215309.241
2022-01-14,14:45:00,6826863.799,-1470976.657,-1117307.482
2022-01-14,14:48:00,6437435.126,-1674358.891,-2409113.807
2022-01-14,14:51:00,5810497.788,-1803761.018,-3613045.891
2022-01-14,14:54:00,4971169.223,-1848694.434,-4685392.442
2022-01-14,14:57:00,3952382.866,-1802494.367,-5587358.849
2022-01-14,15:00:00,2793540.39,-1662724.362,-6286420.213
2022-01-14,15:03:00,1538957.838,-1431392.122,-6757422.65
2022-01-14,15:06:00,236173.789,-1114970.547,-6983418.488
2022-01-14,15:09:00,-1065822.627,-724228.477,-6956220.543
2022-01-14,15:12:00,-2318386.518,-273875.537,-6676675.752
2022-01-14,15:15:00,-3474988.067,217971.612,-6154653.975
2022-01-14,15:18:00,-4492908.636,730486.976,-5408753.005
2022-01-14,15:21:00,-5334822.556,1240978.691,-4465718.0
2022-01-14,15:24:00,-5970210.504,1725855.324,-3359570.589
2022-01-14,15:27:00,-6376542.381,2161681.017,-2130450.998
2022-01-14,15:30:00,-6540168.427,2526269.584,-823199.079
2022-01-14,15:33:00,-6456865.527,2799766.894,514285.287
2022-01-14,15:36:00,-6131992.634,2965661.08,1832840.665
2022-01-14,15:39:00,-5580234.489,3011665.106,3083916.523
2022-01-14,15:42:00,-4824945.153,2930419.156,4221430.443
2022-01-14,15:45:00,-3897125.827,2719972.03,5203522.232
2022-01-14,15:48:00,-2834096.987,2384019.641,5994122.392
2022-01-14,15:51:00,-1677936.471,1931893.362,6564280.062
2022-01-14,15:54:00,-473756.511,1378297.201,6893200.689
2022-01-14,15:57:00,732092.811,742809.255,6968965.018
2022-01-14,16:00:00,1893823.639,49170.809,6788927.836
2022-01-14,16:03:00,2967956.545,-675611.544,6359792.987
2022-01-14,16:06:00,3914957.13,-1402323.413,5697365.775
2022-01-14,16:09:00,4700710.099,-2100723.036,4825983.45
2022-01-14,16:12:00,5297774.533,-2740801.584,3777637.615
2022-01-14,16:15:00,5686377.643,-3294073.788,2590810.649
2022-01-14,16:18:00,5855096.176,-3734840.402,1309053.22
2022-01-14,16:21:00,5801191.691,-4041362.01,-20638.588
2022-01-14,16:24:00,5530585.046,-4196883.557,-1349584.904
2022-01-14,16:27:00,5057470.365,-4190455.393,-2629246.528
2022-01-14,16:30:00,4403590.094,-4017508.755,-3813026.863
2022-01-14,16:33:00,3597216.729,-3680163.034,-4857972.238
2022-01-14,16:36:00,2671900.068,-3187254.426,-5726303.022
2022-01-14,16:39:00,1665049.596,-2554094.003,-6386721.27
2022-01-14,16:42:00,616422.102,-1801976.942,-6815468.019
2022-01-14,16:45:00,-433431.454,-957457.784,-6997112.089
2022-01-14,16:48:00,-1444699.731,-51423.028,-6925052.098
2022-01-14,16:51:00,-2379779.7,882007.969,-6601738.264
2022-01-14,16:54:00,-3204642.083,1806727.737,-6038611.148
2022-01-14,16:57:00,-3890056.012,2685999.469,-5255758.669
2022-01-14,17:00:00,-4412644.318,3483895.824,-4281285.326
2022-01-14,17:03:00,-4755725.159,4166768.155,-3150384.372
2022-01-14,17:06:00,-4909897.353,4704685.766,-1904131.709
2022-01-14,17:09:00,-4873340.763,5072778.573,-588026.665
2022-01-14,17:12:00,-4651805.947,5252413.542,749678.002
2022-01-14,17:15:00,-4258277.947,5232133.399,2059792.626
2022-01-14,17:18:00,-3712325.378,5008296.222,3294070.538
2022-01-14,17:21:00,-3039161.904,4585376.683,4407053.836
2022-01-14,17:24:00,-2268479.894,3975918.168,5357797.558
2022-01-14,17:27:00,-1433118.431,3200137.947,6111402.035
2022-01-14,17:30:00,-567634.683,2285207.435,6640289.537
2022-01-14,17:33:00,293147.217,1264249.736,6925183.605
2022-01-14,17:36:00,1115548.456,175102.774,6955776.506
2022-01-14,17:39:00,1868359.034,-941106.148,6731072.159
2022-01-14,17:42:00,2524025.145,-2041526.372,6259405.193
2022-01-14,17:45:00,3059664.125,-3083240.05,5558135.635
2022-01-14,17:48:00,3457873.633,-4024951.667,4653023.67
2022-01-14,17:51:00,3707305.195,-4828647.654,3577299.075
2022-01-14,17:54:00,3802981.524,-5461160.307,2370446.969
2022-01-14,17:57:00,3746340.709,-5895563.609,1076747.089
2022-01-14,18:00:00,3545004.984,-6112331.461,-256378.889
2022-01-14,18:03:00,3212288.584,-6100201.333,-1580142.464
2022-01-14,18:06:00,2766466.495,-5856699.671,-2846215.274
2022-01-14,18:09:00,2229844.776,-5388301.559,-4008519.845
2022-01-14,18:12:00,1627683.344,-4710222.294,-5024908.938
2022-01-14,18:15:00,987032.144,-3845860.788,-5858658.895
2022-01-14,18:18:00,335543.579,-2825938.407,-6479735.257
2022-01-14,18:21:00,-299691.815,-1687376.061,-6865801.533
2022-01-14,18:24:00,-893238.864,-471956.027,-7002954.502
2022-01-14,18:27:00,-1422303.277,775184.875,-6886179.635
2022-01-14,18:30:00,-1867583.491,2007184.703,-6519522.999
2022-01-14,18:33:00,-2213963.539,3177166.942,-5915981.964
2022-01-14,18:36:00,-2451030.043,4239991.884,-5097112.876
2022-01-14,18:39:00,-2573396.422,5153999.074,-4092346.399
2022-01-14,18:42:00,-2580818.668,5882675.563,-2938007.827
2022-01-14,18:45:00,-2478089.422,6396174.606,-1676062.689
2022-01-14,18:48:00,-2274711.731,6672617.161,-352616.968
2022-01-14,18:51:00,-1984362.391,6699097.266,983780.341
2022-01-14,18:54:00,-1624165.475,6472334.512,2283971.493
2022-01-14,18:57:00,-1213805.198,5998905.233,3500074.629
2022-01-14,19:00:00,-774534.154,5295049.785,4587309.341
2022-01-14,19:03:00,-328132.07,4386074.089,5505694.023
2022-01-14,19:06:00,104137.207,3305369.175,6221534.657
2022-01-14,19:09:00,502509.263,2093115.336,6708650.409
2022-01-14,19:12:00,849600.531,794727.776,6949303.005
2022-01-14,19:15:00,1131152.229,-540886.314,6934806.777
2022-01-14,19:18:00,1336608.713,-1863190.886,6665815.604
2022-01-14,19:21:00,1459511.413,-3121948.071,6152285.331
2022-01-14,19:24:00,1497695.474,-4269144.093,5413108.8
2022-01-14,19:27:00,1453283.624,-5260841.169,4475430.785
2022-01-14,19:30:00,1332483.587,-6058891.027,3373669.094
2022-01-14,19:33:00,1145195.111,-6632448.053,2148256.25
2022-01-14,19:36:00,904441.785,-6959202.013,844143.473
2022-01-14,19:39:00,625655.826,-7026278.413,-490874.686
2022-01-14,19:42:00,325849.448,-6830753.902,-1807957.729
2022-01-14,19:45:00,22719.891,-6379747.77,-3059048.453
2022-01-14,19:48:00,-266259.888,-5690104.944,-4198644.985
2022-01-14,19:51:00,-524722.679,-4787695.013,-5185449.82
2022-01-14,19:54:00,-738216.97,-3706368.88,-5983827.511
2022-01-14,19:57:00,-894907.715,-2486636.595,-6565028.278
2022-01-14,20:00:00,-986139.952,-1174126.972,-6908150.162
2022-01-14,20:03:00,-1006847.098,182107.433,-7000824.558
2022-01-14,20:06:00,-955790.541,1531383.757,-6839621.293
2022-01-14,20:09:00,-835623.381,2823228.187,-6430171.972
2022-01-14,20:12:00,-652777.21,4009217.387,-5787013.575
2022-01-14,20:15:00,-417171.681,5044776.935,-4933144.508
2022-01-14,20:18:00,-141754.244,5890877.407,-3899287.496
2022-01-14,20:21:00,158115.305,6515565.564,-2722861.354
2022-01-14,20:24:00,465415.162,6895257.807,-1446679.199
2022-01-14,20:27:00,762315.078,7015729.322,-117406.266
2022-01-14,20:30:00,1031093.346,6872733.594,1216171.468
2022-01-14,20:33:00,1255067.398,6472204.253,2504993.088
2022-01-14,20:36:00,1419482.414,5830024.355,3701593.52
2022-01-14,20:39:00,1512314.542,4971375.645,4761915.086
2022-01-14,20:42:00,1524946.524,3929694.052,5646979.247
2022-01-14,20:45:00,1452673.407,2745288.08,6324332.783
2022-01-14,20:48:00,1295022.134,1463712.256,6769220.453
2022-01-14,20:51:00,1055870.302,133960.88,6965460.4
2022-01-14,20:54:00,743361.038,-1193437.146,6905995.999
2022-01-14,20:57:00,369617.114,-2468354.746,6593128.546
2022-01-14,21:00:00,-49737.576,-3642975.146,6038419.845
2022-01-14,21:03:00,-496228.754,-4673599.749,5262263.426
2022-01-14,21:06:00,-949327.143,-5522290.14,4293151.209
2022-01-14,21:09:00,-1387366.279,-6158305.589,3166650.384
2022-01-14,21:12:00,-1788543.936,-6559262.723,1924098.226
2022-01-14,21:15:00,-2131958.615,-6711959.778,611069.788
2022-01-14,21:18:00,-2398628.994,-6612825.123,-724328.758
2022-01-14,21:21:00,-2572439.071,-6267964.699,-2033265.251
2022-01-14,21:24:00,-2640964.997,-5692810.991,-3268003.123
2022-01-14,21:27:00,-2596142.327,-4911394.702,-4383661.477
2022-01-14,21:30:00,-2434739.734,-3955282.722,-5339834.58
2022-01-14,21:33:00,-2158623.033,-2862251.87,-6102009.799
2022-01-14,21:36:00,-1774804.359,-1674766.384,-6642748.896
2022-01-14,21:39:00,-1295275.191,-438323.136,-6942603.486
2022-01-14,21:42:00,-736636.168,800267.437,-6990748.958
2022-01-14,21:45:00,-119536.077,1994607.031,-6785339.829
2022-01-14,21:48:00,532065.092,3100398.233,-6333586.897
2022-01-14,21:51:00,1191794.035,4077057.76,-5651553.28
2022-01-14,21:54:00,1831900.401,4889205.506,-4763656.317
2022-01-14,21:57:00,2424397.532,5507980.791,-3701879.289
2022-01-14,22:00:00,2942268.267,5912133.603,-2504692.965
2022-01-14,22:03:00,3360685.327,6088835.994,-1215709.184
2022-01-14,22:06:00,3658187.68,6034165.073,117900.869
2022-01-14,22:09:00,3817744.85,5753216.82,1447165.196
2022-01-14,22:12:00,3827651.042,5259835.993,2723164.921
2022-01-14,22:15:00,3682198.462,4575974.756,3898902.566
2022-01-14,22:18:00,3382088.966,3730702.969,4931095.913
2022-01-14,22:21:00,2934560.96,2758932.543,5781813.32
2022-01-14,22:24:00,2353223.507,1699920.837,6419876.495
2022-01-14,22:27:00,1657624.101,595636.435,6821983.386
2022-01-14,22:30:00,872561.51,-510937.911,6973525.223
2022-01-14,22:33:00,27176.651,-1577494.151,6869085.672
2022-01-14,22:36:00,-846147.254,-2564029.198,6512613.328
2022-01-14,22:39:00,-1713035.973,-3434354.151,5917260.359
2022-01-14,22:42:00,-2538476.667,-4157429.613,5104903.495
2022-01-14,22:45:00,-3288239.539,-4708493.291,4105364.908
2022-01-14,22:48:00,-3930314.912,-5069934.979,2955330.487
2022-01-14,22:51:00,-4436288.678,-5231875.952,1696999.248
2022-01-14,22:54:00,-4782597.625,-5192429.647,376516.697
2022-01-14,22:57:00,-4951605.047,-4957627.409,-957751.457
2022-01-14,23:00:00,-4932439.212,-4541012.931,-2257033.296
2022-01-14,23:03:00,-4721547.52,-3962924.182,-3473971.4
2022-01-14,23:06:00,-4322941.552,-3249507.24,-4564360.897
2022-01-14,23:09:00,-3748132.586,-2431524.521,-5488735.871
2022-01-14,23:12:00,-3015768.618,-1543018.756,-6213750.168
2022-01-14,23:15:00,-2150997.671,-619897.571,-6713313.001
2022-01-14,23:18:00,-1184586.693,301501.188,-6969454.614
2022-01-14,23:21:00,-151835.5,1185806.07,-6972909.173
2022-01-14,23:24:00,908677.516,1999930.064,-6723422.486
2022-01-14,23:27:00,1956491.61,2714277.766,-6229783.839
2022-01-14,23:30:00,2950771.185,3303811.545,-5509569.184
2022-01-14,23:33:00,3851874.392,3748939.546,-4588590.157
2022-01-14,23:36:00,4622935.998,4036198.763,-3500055.835
2022-01-14,23:39:00,5231407.525,4158701.679,-2283446.147
2022-01-14,23:42:00,5650479.797,4116316.15,-983109.431
2022-01-14,23:45:00,5860301.702,3915564.807,353317.649
2022-01-14,23:48:00,5848962.717,3569236.248,1676742.123
2022-01-14,23:51:00,5613124.866,3095721.085,2938444.016
2022-01-14,23:54:00,5158304.001,2518107.095,4091949.353
2022-01-14,23:57:00,4498761.526,1863078.788,5094802.798
2022-01-15,0:00:00,3657023.757,1159684.89,5910162.257
2022-01-15,0:03:00,2663054.647,438039.826,6508160.699
2022-01-15,0:06:00,1553126.892,-271976.67,6866973.952
2022-01-15,0:09:00,368454.961,-941960.291,6973584.623
2022-01-15,0:12:00,-846368.866,-1546122.55,6824224.464
2022-01-15,0:15:00,-2045072.388,-2062286.34,6424482.439
2022-01-15,0:18:00,-3181471.768,-2472700.296,5789087.47
2022-01-15,0:21:00,-4211261.755,-2764651.968,4941385.12
2022-01-15,0:24:00,-5093772.402,-2930863.098,3912496.653
2022-01-15,0:27:00,-5793606.595,-2969643.493,2740183.34
2022-01-15,0:30:00,-6282093.985,-2884801.211,1467460.287
2022-01-15,0:33:00,-6538496.673,-2685316.163,140996.774
2022-01-15,0:36:00,-6550896.985,-2384785.288,-1190634.164
2022-01-15,0:39:00,-6316722.535,-2000670.595,-2478778.283
2022-01-15,0:42:00,-5842878.612,-1553391.944,-3676510.127
2022-01-15,0:45:00,-5145495.157,-1065316.276,-4740348.396
2022-01-15,0:48:00,-4249311.068,-559695.717,-5631811.843
2022-01-15,0:51:00,-3186732.391,-59606.429,-6318760.536
2022-01-15,0:54:00,-1996617.09,413061.753,-6776481.81
2022-01-15,0:57:00,-722844.987,838521.97,-6988504.87
2022-01-15,1:00:00,587275.005,1199884.083,-6947136.988
2022-01-15,1:03:00,1884710.733,1483803.228,-6653723.792
2022-01-15,1:06:00,3120493.269,1680966.348,-6118632.517
2022-01-15,1:09:00,4247532.149,1786401.408,-5360939.59
2022-01-15,1:12:00,5222401.17,1799597.249,-4407829.598
2022-01-15,1:15:00,6007043.186,1724430.505,-3293704.379
2022-01-15,1:18:00,6570319.554,1568895.544,-2059008.591
2022-01-15,1:21:00,6889333.92,1344645.215,-748797.663
2022-01-15,1:24:00,6950451.026,1066357.129,588914.014
2022-01-15,1:27:00,6749941.636,750954.386,1904954.42
2022-01-15,1:30:00,6294217.254,416720.279,3150864.521
2022-01-15,1:33:00,5599627.18,82351.336,4280753.972
2022-01-15,1:36:00,4691829.294,-233995.487,5253045.727
2022-01-15,1:39:00,3604775.928,-515610.649,6032035.48
2022-01-15,1:42:00,2379366.304,-748049.681,6589201.681
